Time Pressure Temperature AccX AccY AccZ GyroX GyroY GyroZ
255365 97381.68 37.25 0.07 -0.99 -0.01 0.97 0.63 4.74
255523 97385.95 37.26 0.07 -1.00 0.03 9.54 1.84 -6.49
255683 97387.30 37.25 0.09 -1.01 0.03 -2.43 -3.53 1.42
255842 97386.50 37.25 0.12 -1.00 0.06 2.05 -24.82 -5.76
256000 97385.83 37.23 0.12 -0.98 -0.03 14.42 0.23 -8.12
256159 97385.05 37.22 0.11 -0.97 -0.01 -10.88 1.81 -3.10
256318 97386.50 37.21 0.14 -1.04 0.02 -5.55 12.57 -9.92
256478 97385.05 37.21 0.20 -0.92 -0.00 -7.00 20.30 -16.53
256637 97385.51 37.20 0.26 -1.00 -0.02 -5.72 27.96 11.37
256797 97389.32 37.19 0.03 -1.16 0.13 -35.09 64.00 64.00
256956 97389.93 37.18 -0.22 -0.78 -0.38 -64.00 64.00 35.53
257118 97387.56 37.19 -0.05 -0.76 -0.39 -2.60 30.15 -7.39
257277 97386.91 37.21 -0.23 -0.81 -0.56 64.00 -10.54 25.11
257436 97387.24 37.21 -0.20 -0.94 -0.05 -53.63 -35.16 -20.93
257596 97390.36 37.22 -0.16 -0.89 -0.37 2.90 -13.01 -5.84
257755 97388.36 37.23 -0.13 -0.96 -0.31 16.59 -11.19 -22.54
257914 97389.71 37.23 -0.10 -0.98 -0.18 22.15 -13.96 -23.70
258072 97386.84 37.24 -0.06 -0.95 -0.17 3.02 -4.25 -4.13
258232 97387.75 37.24 -0.09 -0.98 -0.15 22.93 -2.51 -9.85
258390 97388.31 37.25 -0.12 -1.00 -0.12 0.60 -0.03 2.96
258551 97389.32 37.25 -0.13 -1.01 -0.07 7.63 -1.45 -2.71
258710 97390.09 37.25 -0.06 -0.96 -0.07 -10.59 -3.62 4.69
258868 97388.25 37.24 -0.05 -0.94 -0.08 3.25 4.07 5.35
259028 97388.66 37.25 -0.12 -1.03 -0.06 -15.62 10.48 5.80
259187 97389.42 37.25 -0.09 -0.98 -0.14 -20.58 43.53 6.08
259346 97387.06 37.26 -0.12 -0.93 -0.21 -15.18 22.14 -6.40
259505 97386.41 37.27 -0.09 -0.93 -0.25 -14.67 10.56 9.75
259663 97388.83 37.28 -0.09 -0.87 -0.35 6.67 6.15 26.96
259825 97387.88 37.29 -0.15 -0.90 -0.42 -28.97 36.45 31.57
259985 97387.97 37.29 -0.18 -0.84 -0.38 -12.30 27.35 9.69
260143 97388.09 37.30 -0.19 -0.85 -0.41 13.98 7.17 -4.37
260303 97387.59 37.30 -0.17 -0.80 -0.42 27.37 -7.50 -11.75
260462 97386.01 37.30 -0.16 -0.97 -0.33 -14.33 -35.17 -22.01
260621 97386.64 37.31 -0.09 -0.96 -0.28 38.65 -64.00 -64.00
260781 97383.04 37.30 0.14 -0.87 -0.19 24.76 -52.43 -64.00
260940 97382.42 37.31 0.35 -0.90 -0.12 41.96 -46.40 -64.00
261098 97380.91 37.31 0.43 -0.92 -0.14 1.74 -31.06 -30.78
261260 97381.59 37.31 0.58 -0.82 -0.08 26.74 -25.61 10.95
261419 97381.90 37.30 0.48 -0.90 -0.13 9.64 -30.62 -13.51
261578 97380.90 37.29 0.54 -0.88 -0.12 1.98 -15.04 5.83
261737 97385.90 37.27 0.48 -0.86 -0.11 -1.82 -12.57 28.69
261895 97380.52 37.27 0.45 -0.94 -0.17 -13.11 -11.42 14.45
262055 97378.87 37.26 0.43 -0.84 -0.21 30.60 -64.00 33.40
262215 97382.77 37.28 0.26 -0.80 -0.26 64.00 -57.70 27.28
262374 97381.08 37.28 0.28 -0.88 -0.17 64.00 -47.90 -18.06
262534 97384.60 37.29 0.28 -0.89 0.19 64.00 21.11 5.80
262694 97385.33 37.30 0.39 -1.05 0.36 -7.84 6.57 64.00
262853 97384.31 37.31 0.03 -1.03 0.42 17.13 -5.24 54.35
263013 97386.19 37.32 0.02 -0.97 0.37 37.99 -29.95 23.04
263172 97385.35 37.32 -0.01 -0.84 0.43 35.10 2.77 -29.04
263330 97383.72 37.33 0.05 -0.79 0.66 -4.73 12.68 20.21
263490 97385.30 37.33 0.05 -0.87 0.63 -23.01 8.78 20.19
263649 97388.03 37.33 0.05 -0.88 0.47 -53.48 -1.46 -19.68
263808 97387.42 37.33 0.19 -1.00 0.39 -25.88 5.42 -17.53
263966 97384.73 37.33 0.15 -0.96 0.24 -38.05 7.62 -15.81
264127 97383.95 37.34 0.13 -0.93 0.13 -15.37 17.00 -6.56
264286 97384.02 37.34 0.29 -0.86 0.10 -14.01 -5.62 -3.23
264445 97381.64 37.35 0.15 -1.08 -0.02 -38.71 7.14 -0.64
264604 97384.23 37.36 0.06 -0.98 -0.04 -8.98 5.72 -0.53
264763 97383.31 37.36 0.20 -0.87 0.07 13.26 -10.07 9.85
264922 97382.81 37.35 0.01 -1.11 0.01 64.00 13.39 -11.86
265082 97384.16 37.35 0.02 -0.89 0.21 64.00 60.32 4.83
265240 97385.91 37.36 0.05 -0.97 0.37 9.46 10.87 24.93
265402 97384.97 37.36 -0.01 -0.73 0.32 28.59 -22.37 -27.57
265560 97388.39 37.37 0.22 -0.80 0.59 32.71 -9.57 -14.16
265719 97383.09 37.38 0.17 -0.84 0.54 22.75 -3.79 -6.46
265878 97388.33 37.39 0.14 -0.79 0.58 14.03 6.87 17.61
266038 97385.84 37.39 0.10 -0.76 0.53 -12.22 22.52 15.08
266197 97386.25 37.39 0.14 -0.58 0.42 36.55 -9.34 -14.70
266355 97384.39 37.39 0.11 -0.73 0.55 14.11 11.22 -17.94
266514 97384.95 37.40 0.06 -0.75 0.61 -9.83 -0.84 4.19
266673 97380.18 37.39 0.08 -0.89 0.59 13.73 -1.50 6.57
266834 97381.83 37.40 0.07 -0.69 0.62 -15.83 4.39 7.54
266993 97370.36 37.38 0.08 -0.88 0.61 -1.76 -0.23 -4.45
267152 97367.77 37.38 0.11 -0.77 0.58 -8.45 4.08 4.96
267310 97364.74 37.38 0.13 -0.80 0.65 -0.42 -0.07 -4.12
267469 97368.23 37.39 0.15 -0.66 0.71 -20.78 -5.34 -6.38
267628 97371.09 37.39 0.23 -0.81 0.64 -6.47 2.07 -11.50
267787 97366.82 37.38 0.20 -0.81 0.65 2.67 11.18 -4.97
267946 97364.20 37.38 0.24 -0.71 0.61 -7.26 7.19 -5.85
268104 97361.34 37.38 0.24 -0.78 0.51 14.23 21.75 14.51
268265 97370.81 37.40 0.01 -0.85 0.55 -0.71 30.75 -9.59
268424 97374.23 37.41 -0.02 -0.71 0.69 -41.43 16.57 30.07
268583 97377.20 37.41 -0.17 -0.95 0.41 -7.53 63.22 21.36
268742 97376.19 37.41 -0.25 -0.81 0.43 -24.91 53.99 6.38
268901 97378.34 37.42 -0.21 -0.78 0.34 -2.45 14.50 1.62
269060 97378.47 37.42 -0.32 -0.71 0.37 19.86 -7.07 38.79
269219 97378.09 37.42 -0.32 -0.82 0.45 4.29 9.78 25.44
269379 97379.45 37.42 -0.48 -0.80 0.35 -31.06 21.39 19.20
269537 97379.61 37.42 -0.48 -0.79 0.30 17.52 -4.82 -3.21
269698 97378.27 37.41 -0.49 -0.80 0.27 -12.38 30.11 11.60
269858 97389.13 37.43 -0.46 -0.81 0.34 28.24 -19.46 -6.43
270016 97381.73 37.42 -0.40 -0.75 0.34 -4.95 -8.50 -22.17
270175 97384.76 37.42 -0.42 -0.91 0.41 -6.51 1.45 -37.82
272184 97374.02 37.40 -0.25 -0.92 0.37 -10.31 -0.69 36.62
272706 97365.27 37.40 -0.24 -0.98 0.33 11.60 -1.68 -9.47
272866 97369.23 37.39 -0.18 -0.82 0.22 24.23 8.81 -22.57
273024 97366.95 37.38 -0.24 -0.82 0.22 -3.82 21.91 5.52
273184 97366.27 37.37 -0.19 -0.78 0.23 45.34 -16.55 13.50
273344 97371.03 37.36 -0.24 -0.84 0.32 25.15 3.59 3.44
273504 97375.62 37.30 -0.26 -0.90 0.38 -40.15 -29.63 -43.60
273664 97373.31 37.24 -0.28 -0.72 0.26 0.97 -64.00 18.25
273823 97376.67 37.10 -0.25 -0.84 0.45 32.32 -64.00 -18.21
273982 97368.13 36.99 -0.04 -0.77 0.69 32.22 26.00 14.89
274141 97369.64 36.90 -0.22 -0.80 0.66 17.16 64.00 64.00
274300 97377.61 36.78 -0.76 -0.53 0.30 2.11 64.00 64.00
274460 97406.88 36.72 -0.73 -0.38 -0.04 -17.17 64.00 -32.45
274621 97381.95 36.66 -0.54 -0.42 -0.50 -64.00 64.00 -64.00
274782 97374.05 36.63 -0.33 -0.81 -0.78 -40.55 35.96 -5.38
274941 97373.91 36.62 -0.19 -0.63 -0.57 2.61 15.68 26.43
275101 97371.68 36.60 -0.14 -0.76 -0.74 -64.00 9.69 -24.06
275260 97375.75 36.59 -0.04 -0.47 -0.78 -30.50 -16.97 -31.39
275420 97379.50 36.54 -0.02 -0.64 -0.85 -9.51 -26.29 -5.66
275578 97375.27 36.47 -0.15 -0.45 -0.77 -6.52 13.18 64.00
275738 97375.02 36.40 -0.32 -0.46 -0.99 43.45 -64.00 8.19
275897 97373.97 36.32 -0.52 -0.36 -0.48 64.00 4.17 -64.00
276058 97374.88 36.31 -0.47 -0.58 -0.37 -64.00 30.86 -64.00
278069 97368.88 36.24 0.55 -0.08 0.50 64.00 64.00 -64.00
278566 97373.38 36.13 -0.28 0.57 0.65 45.71 -10.15 -46.02
278724 97371.86 36.02 -0.15 0.60 0.79 33.31 7.63 64.00
278884 97375.03 35.81 0.19 0.92 0.53 -5.56 -54.22 25.34
279043 97368.44 35.68 0.16 0.75 0.85 -44.03 -32.96 -17.01
279201 97371.84 35.52 0.21 0.52 0.97 -26.79 19.42 -34.67
279360 97367.26 35.41 0.12 0.35 0.88 11.21 -20.64 -61.57
279520 97369.80 35.34 0.03 0.54 0.58 -0.98 -44.75 -49.05
279681 97367.84 35.23 0.01 0.42 0.66 -0.18 -10.14 -64.00
279839 97371.82 35.17 0.18 0.54 0.88 -40.62 29.37 9.84
279998 97374.72 35.11 0.18 0.57 1.16 -46.21 -18.82 52.38
280157 97372.23 35.13 0.28 0.53 1.00 -14.80 -4.79 25.97
280317 97371.13 35.12 0.07 0.40 0.79 -64.00 -64.00 64.00
280478 97370.66 35.08 0.25 -0.44 -0.26 -64.00 -64.00 64.00
280637 97375.52 35.09 0.32 -0.56 -0.92 -61.49 -64.00 23.72
280797 97376.56 35.14 -0.12 -0.51 -0.99 31.89 -64.00 60.22
280955 97374.40 35.18 -0.12 -0.44 -0.98 -32.37 62.21 4.01
281117 97370.23 35.21 0.10 -0.30 -0.98 -23.33 33.47 -53.50
281277 97367.06 35.28 0.42 -0.24 -0.92 27.14 -56.09 8.69
281436 97365.17 35.30 0.27 -0.21 -1.00 64.00 53.04 -64.00
281596 97370.87 35.34 0.26 -0.37 -0.84 54.26 -8.08 -15.89
281756 97370.27 35.36 0.16 -0.33 -0.96 -20.16 -11.53 6.82
281914 97371.33 35.37 0.35 -0.41 -0.76 -41.73 -34.59 57.73
282074 97371.46 35.39 0.32 -0.30 -0.93 -35.65 26.24 -7.64
282232 97372.27 35.41 0.33 -0.26 -1.03 6.08 29.34 -18.15
282391 97371.48 35.41 0.19 -0.24 -1.02 -2.93 31.92 -22.56
282553 97371.93 35.41 0.39 -0.24 -0.94 -3.59 10.08 -14.80
282711 97371.25 35.41 0.45 -0.22 -0.86 -8.42 -10.04 1.16
282870 97367.12 35.42 0.43 -0.09 -0.91 -6.16 -8.15 -7.30
283030 97367.96 35.42 0.47 -0.09 -0.91 -20.70 -11.23 13.87
283189 97369.58 35.39 0.57 -0.08 -1.00 -0.48 9.94 -12.49
283347 97371.10 35.36 0.35 -0.14 -0.90 -6.15 17.68 -2.04
283506 97369.97 35.31 0.46 -0.11 -0.82 6.10 1.54 -24.81
283665 97372.40 35.28 0.45 -0.12 -0.86 9.33 9.22 9.12
283825 97372.72 35.22 0.51 -0.13 -0.87 -29.77 11.60 24.13
283985 97377.63 35.14 0.54 -0.04 -0.99 -23.82 5.58 29.38
284143 97379.38 35.10 0.34 0.10 -0.98 2.22 33.63 2.96
284303 97375.30 35.08 0.47 0.05 -0.91 -9.62 -36.48 28.43
284461 97369.98 35.08 0.48 0.02 -0.86 1.35 -12.19 7.47
284620 97366.97 35.10 0.47 0.05 -0.96 -0.92 -3.41 -4.94
284779 97367.84 35.11 0.53 0.02 -1.01 10.44 19.41 -1.56
284938 97373.08 35.11 0.42 -0.04 -0.87 4.84 -19.41 -16.00
285096 97374.92 35.11 0.34 -0.06 -0.93 2.12 -44.18 -4.80
285258 97377.91 35.08 0.27 -0.10 -0.92 15.96 -35.76 20.13
285416 97383.48 35.06 0.19 -0.16 -1.10 0.04 -10.41 9.19
285575 97380.71 34.97 0.15 0.02 -1.14 14.79 5.30 -31.11
285733 97380.34 34.91 0.03 0.03 -1.06 -31.71 27.70 13.87
285893 97375.79 34.86 0.20 0.02 -0.92 -44.35 -8.55 21.88
286051 97378.67 34.84 0.25 0.12 -0.97 18.26 41.02 -27.13
286211 97378.37 34.82 0.41 0.05 -1.12 36.69 -1.98 -21.96
286369 97379.88 34.74 0.20 0.03 -0.97 -4.75 4.73 16.48
286528 97382.27 34.67 0.30 0.10 -0.84 -1.63 7.34 9.11
286689 97380.09 34.56 0.29 -0.03 -0.92 -4.38 5.14 28.24
286848 97376.96 34.50 0.42 -0.03 -0.93 1.09 32.63 36.86
287007 97383.83 34.46 0.26 0.05 -1.05 26.81 38.98 28.22
287165 97378.80 34.43 0.35 -0.01 -0.91 0.62 -9.69 16.24
287325 97380.50 34.40 0.38 -0.06 -0.82 -2.66 -36.91 6.34
287484 97378.22 34.40 0.30 -0.05 -1.04 34.64 -3.44 -64.00
287643 97378.49 34.41 0.26 -0.08 -1.19 -11.57 18.83 -64.00
287802 97378.66 34.40 0.16 -0.11 -0.94 30.32 -29.27 -51.91
287960 97378.59 34.39 0.07 -0.11 -0.86 3.41 -6.15 5.72
288121 97379.70 34.39 0.24 -0.14 -0.93 -12.54 23.10 50.65
288280 97378.63 34.42 0.28 -0.10 -0.97 -33.61 13.00 61.83
288439 97375.24 34.44 0.03 0.14 -1.20 -13.56 -9.60 56.42
288597 97377.59 34.44 0.26 -0.11 -1.22 -1.79 -3.95 64.00
288757 97368.55 34.44 0.25 -0.06 -0.76 -54.02 64.00 64.00
288917 97376.98 34.44 0.77 0.08 -0.67 -55.82 64.00 64.00
289076 97380.88 34.43 0.86 -0.17 -0.56 -64.00 53.89 60.16
289236 97381.88 34.39 0.96 0.16 -0.63 -64.00 -45.96 1.29
289395 97384.44 34.29 0.56 0.02 -0.41 -64.00 -21.47 24.17
289555 97377.20 34.13 0.68 0.31 -0.75 -11.16 -6.29 16.00
289715 97376.69 34.08 0.65 0.26 -0.90 64.00 -2.10 12.47
289874 97374.27 34.07 0.49 0.20 -0.81 64.00 -64.00 -64.00
290034 97376.86 34.08 0.36 0.02 -0.75 64.00 -15.45 -64.00
290194 97377.25 34.06 0.43 -0.08 -0.88 49.07 13.37 -64.00
290352 97375.72 34.08 0.71 0.02 -1.16 64.00 0.33 -14.31
290512 97376.09 34.09 0.55 -0.47 -0.79 64.00 -63.89 -61.76
290672 97372.11 34.12 0.61 -0.61 -0.29 64.00 -38.42 -22.80
290831 97369.64 34.14 0.45 -0.80 -0.37 64.00 -44.80 35.54
290992 97377.21 34.16 0.38 -0.90 0.14 64.00 -64.00 -14.93
291150 97373.53 34.16 0.59 -0.76 0.33 33.64 -8.49 -36.91
291310 97390.68 34.16 0.68 -0.70 0.28 1.45 -36.39 -20.49
291469 97374.83 34.16 0.73 -0.69 0.28 -64.00 37.50 44.95
291628 97373.99 34.15 0.57 -0.83 0.17 -64.00 64.00 55.57
291787 97373.86 34.14 0.43 -0.59 -0.36 -64.00 14.29 -6.77
291945 97373.16 34.14 0.48 -0.56 -0.67 13.54 -13.75 1.32
292105 97373.52 34.13 0.36 -0.57 -0.70 33.56 22.36 49.64
292265 97374.22 34.12 0.11 -0.57 -1.05 -41.58 -7.59 64.00
292424 97373.88 34.11 0.25 -0.69 -0.99 43.79 -9.97 -1.12
292584 97375.75 34.09 0.32 -0.65 -0.67 13.47 -26.20 -10.96
292743 97383.73 34.09 0.18 -0.77 -0.65 10.89 -12.44 -12.31
292901 97378.97 34.09 0.21 -0.71 -0.50 12.46 -3.36 -0.77
293061 97381.28 34.09 0.19 -0.82 -0.80 -6.75 0.89 -15.51
293220 97381.58 34.07 0.26 -0.81 -0.57 21.18 -16.66 -24.56
293379 97381.30 34.04 0.29 -0.75 -0.54 24.69 -14.05 -9.42
293537 97378.82 34.02 0.20 -0.83 -0.55 3.41 -11.73 0.84
293698 97379.52 33.97 0.19 -0.83 -0.59 -3.71 -18.49 6.08
293858 97380.34 33.96 0.19 -0.86 -0.60 22.17 0.53 -12.55
294017 97378.90 33.95 0.21 -0.84 -0.32 64.00 -31.16 -25.90
294176 97377.08 33.92 0.17 -0.80 -0.40 -2.69 16.92 -1.99
294335 97376.20 33.89 0.17 -0.93 -0.39 -2.75 1.15 8.61
294493 97374.83 33.89 0.19 -0.87 -0.37 14.24 -14.52 -2.63
294652 97375.70 33.89 0.07 -1.00 -0.36 -7.03 -17.97 13.58
294812 97377.54 33.90 0.12 -1.01 -0.41 64.00 -64.00 -64.00
294971 97375.37 33.91 0.50 -0.86 0.26 58.13 -64.00 -64.00
295132 97374.77 33.91 0.51 -0.83 -0.25 -47.46 1.55 -4.01
295292 97374.42 33.87 0.57 -0.88 0.22 -64.00 20.02 -2.85
295451 97368.95 33.84 0.49 -0.72 -0.62 -42.16 50.64 -31.08
295611 97369.78 33.81 0.50 -0.64 -0.77 55.11 31.73 -21.24
295770 97372.34 33.79 0.72 -0.70 -0.26 36.09 64.00 -13.67
295929 97374.05 33.78 0.74 -0.66 -0.42 39.47 20.83 -11.97
296088 97376.95 33.74 0.78 -0.70 -0.09 -28.58 -57.72 -50.23
296248 97375.17 33.73 0.74 -0.41 -0.50 -53.50 -64.00 -51.66
296409 97374.60 33.73 0.85 -0.32 -0.54 -42.22 -35.57 -30.03
296569 97375.88 33.73 0.62 -0.22 -0.73 -46.90 -42.18 2.50
296728 97375.64 33.72 0.69 -0.22 -0.69 -55.41 -44.59 27.80
296887 97375.26 33.69 0.53 -0.16 -0.88 -4.26 55.96 34.33
297046 97379.86 33.65 0.68 -0.31 -0.78 64.00 32.44 -64.00
297206 97381.23 33.57 1.13 0.08 -0.61 29.75 -17.85 -64.00
297365 97380.11 33.54 0.92 0.09 -0.43 -8.14 6.98 -64.00
297525 97380.88 33.53 0.92 0.36 -0.18 64.00 64.00 -64.00
297684 97380.66 33.50 0.97 0.31 -0.31 34.01 64.00 12.63
297845 97379.61 33.47 0.94 0.24 -0.30 45.30 64.00 54.41
298003 97382.27 33.43 1.11 0.16 -0.09 57.77 64.00 22.16
298162 97381.11 33.40 1.33 0.19 0.08 4.27 3.32 64.00
298321 97380.90 33.38 0.98 0.13 -0.25 -64.00 -41.01 -46.11
300329 97377.32 33.05 0.17 0.41 -0.92 51.71 -8.11 64.00
302690 97380.51 32.67 0.04 0.29 -0.98 -3.87 3.53 5.35
303185 97380.88 32.51 0.15 0.30 -0.97 -4.36 -4.59 -15.92
303343 97380.39 32.49 0.05 0.33 -0.97 4.94 -9.17 -9.81
303502 97383.83 32.48 0.04 0.29 -0.97 1.80 -13.28 -4.34
303663 97380.36 32.46 -0.01 0.29 -0.98 -1.92 1.20 1.82
303822 97380.88 32.40 0.02 0.31 -0.98 -3.25 -1.73 -3.47
303981 97380.77 32.36 0.01 0.32 -0.98 -3.41 0.67 -3.66
304140 97380.72 32.31 0.01 0.34 -0.97 0.28 4.69 -5.44
