Time Pressure Temperature AccX AccY AccZ GyroX GyroY GyroZ
730732 97546.37 48.43 -0.08 -1.09 0.25 -9.29 -43.69 10.32
730892 97545.30 48.43 0.03 -0.68 0.00 54.34 -17.60 -21.74
731052 97547.06 48.43 -0.27 -1.25 0.17 -3.90 60.13 -33.04
731210 97547.91 48.43 0.13 -1.06 0.51 10.93 19.30 11.83
731370 97547.57 48.43 0.07 -0.70 0.29 12.29 -57.27 -6.55
731531 97547.63 48.44 0.03 -0.81 0.38 -7.83 13.48 2.86
731689 97547.28 48.44 -0.01 -0.96 0.34 9.92 13.62 -6.67
731849 97547.82 48.44 0.10 -0.70 0.21 6.66 -36.51 28.48
732008 97547.23 48.43 -0.04 -0.90 0.13 -0.98 -37.38 -8.30
732167 97547.11 48.44 -0.19 -1.23 0.40 -57.97 63.51 -30.77
732326 97546.77 48.44 -0.01 -0.99 0.40 50.05 -27.83 -0.68
732485 97546.94 48.44 0.11 -0.86 0.17 -17.18 -64.00 -6.30
732644 97546.37 48.43 -0.10 -1.21 0.35 2.63 52.05 18.21
732803 97548.39 48.44 -0.01 -1.06 0.16 20.01 -10.54 1.55
732963 97548.48 48.44 0.12 -0.71 0.19 16.88 -44.37 11.32
733123 97546.42 48.44 -0.12 -0.99 0.24 23.35 23.44 -12.82
733282 97547.14 48.44 0.02 -0.82 0.38 -30.36 61.61 -9.60
733440 97549.19 48.44 0.15 -0.77 0.35 -7.15 -37.59 6.12
733599 97546.80 48.44 0.00 -0.86 0.37 -24.37 3.86 4.22
733757 97545.77 48.44 -0.15 -1.33 0.36 -1.41 39.66 -3.88
733916 97545.42 48.44 -0.06 -1.13 0.24 10.38 -31.71 8.99
734076 97546.63 48.44 0.01 -0.82 0.16 18.37 -35.09 1.53
734235 97546.67 48.44 -0.06 -1.08 0.22 9.49 21.82 -13.74
734396 97546.63 48.44 0.09 -0.71 0.43 -14.06 52.39 -1.44
734555 97549.25 48.44 0.10 -0.80 0.29 34.82 -21.70 7.39
734714 97548.44 48.44 0.04 -0.84 0.29 -23.83 8.86 10.63
734872 97547.41 48.44 -0.12 -1.28 0.42 -35.45 43.26 1.32
735031 97544.80 48.44 -0.01 -1.03 0.38 -9.74 19.47 4.67
735190 97545.53 48.44 -0.03 -0.74 0.21 2.41 -28.19 -3.97
735350 97545.02 48.44 -0.09 -1.20 0.29 21.79 18.81 -24.81
735509 97545.88 48.44 0.22 -0.90 0.30 40.22 13.76 -4.70
735670 97545.88 48.44 0.07 -0.72 0.25 25.56 3.32 -9.93
735829 97544.50 48.44 -0.00 -1.00 0.36 -32.97 10.56 -3.89
735989 97543.70 48.45 0.08 -0.91 0.30 -24.07 23.84 11.30
736148 97542.79 48.44 -0.07 -0.86 0.30 -7.99 30.04 -1.70
736307 97546.44 48.44 -0.08 -0.88 0.18 9.81 -7.30 -18.33
736466 97542.45 48.44 -0.10 -1.35 0.14 -18.85 25.05 -11.33
736624 97546.05 48.44 0.18 -1.01 0.43 -15.61 -17.47 9.05
736784 97544.90 48.45 0.09 -0.82 0.27 44.18 -29.18 -5.34
736943 97545.09 48.45 0.09 -1.14 0.36 -12.08 -9.07 -4.67
737104 97545.27 48.45 0.07 -0.93 0.33 -8.88 -37.78 -1.63
737263 97547.03 48.45 0.01 -0.69 0.17 20.07 -44.16 15.51
737422 97545.61 48.45 -0.01 -1.00 0.16 -16.01 -17.87 3.26
737581 97548.23 48.45 -0.08 -1.03 0.24 -22.67 58.47 13.18
737739 97544.64 48.45 0.09 -0.81 0.27 26.74 -10.77 0.37
737898 97547.89 48.45 0.01 -0.86 0.31 5.60 9.72 -4.56
738058 97545.31 48.45 -0.12 -1.37 0.40 -12.30 32.50 4.39
738216 97549.43 48.45 -0.08 -1.13 0.24 3.19 -18.57 14.59
738375 97547.37 48.45 0.10 -0.68 0.14 4.79 -38.36 5.70
738537 97547.37 48.45 -0.06 -1.11 0.19 -22.52 23.00 -30.34
738697 97546.17 48.45 -0.00 -0.77 0.39 -15.30 60.01 -12.97
738855 97546.00 48.45 0.11 -0.86 0.27 59.51 5.49 2.02
739015 97545.31 48.45 0.20 -0.78 0.29 -17.01 -13.55 -7.48
739174 97547.03 48.45 -0.17 -1.18 0.40 -12.26 64.00 7.75
739333 97542.58 48.45 0.00 -0.93 0.28 11.12 -29.20 29.79
739493 97546.28 48.46 0.13 -0.80 0.17 9.83 -64.00 11.68
739652 97550.52 48.45 -0.23 -1.30 0.26 -21.52 57.62 -50.01
739811 97548.17 48.46 0.26 -1.13 0.40 24.41 -1.75 0.29
739972 97547.83 48.46 0.10 -0.69 0.25 28.25 -19.35 2.26
740131 97544.42 48.46 0.11 -1.03 0.39 -29.67 32.52 4.89
740289 97546.52 48.45 0.15 -0.95 0.37 6.59 -5.30 1.30
740449 97545.89 48.45 0.10 -0.64 0.23 9.34 -29.28 18.75
740607 97545.77 48.46 -0.11 -0.86 0.18 -1.56 0.75 -10.54
740767 97545.09 48.46 -0.22 -1.28 0.37 -43.82 64.00 -21.87
740927 97545.26 48.46 0.16 -0.97 0.25 64.00 -5.39 5.48
741086 97543.31 48.45 -0.08 -0.74 0.22 21.27 33.13 -20.68
741245 97545.28 48.46 -0.03 -1.39 0.48 -51.81 34.98 -8.43
741406 97543.91 48.46 -0.04 -1.14 0.39 -50.85 -64.00 25.83
741566 97546.14 48.46 -0.05 -0.63 0.12 7.23 -47.56 21.31
741725 97545.80 48.46 -0.21 -1.47 -0.06 51.90 40.37 -11.60
741884 97544.70 48.46 0.10 -0.73 0.33 -0.23 45.29 -11.70
742043 97545.67 48.46 -0.08 -0.78 0.26 33.91 64.00 -40.03
742202 97543.23 48.46 0.12 -0.73 0.43 -43.77 3.82 -2.29
742362 97543.56 48.46 0.02 -1.06 0.46 -29.76 26.67 23.80
742521 97545.45 48.46 -0.06 -0.92 0.23 9.09 -18.70 22.68
742680 97547.62 48.46 -0.04 -0.81 0.03 31.04 -26.95 11.59
742841 97548.64 48.46 -0.13 -1.33 0.19 -16.14 64.00 -29.26
743000 97544.65 48.46 0.17 -0.94 0.56 32.97 59.70 -1.60
743159 97542.81 48.46 0.02 -0.61 0.39 59.81 -22.54 -6.57
743318 97543.62 48.46 0.06 -0.93 0.60 -24.80 21.49 10.02
743478 97543.22 48.47 -0.14 -1.09 0.47 18.35 -39.59 27.07
743637 97545.22 48.46 0.11 -0.56 0.21 12.78 -58.56 30.34
743796 97546.47 48.47 -0.13 -1.10 0.29 -40.03 -41.62 -9.56
743955 97546.25 48.47 -0.03 -0.80 0.46 -22.33 58.62 -26.47
744117 97548.55 48.47 0.14 -0.73 0.40 64.00 28.33 -5.50
744276 97546.41 48.46 -0.02 -0.74 0.43 35.49 28.45 0.34
744435 97546.64 48.47 -0.08 -1.33 0.72 -27.30 29.21 15.78
744594 97547.69 48.47 0.01 -0.84 0.51 -17.59 -31.53 31.56
744753 97549.58 48.47 0.06 -0.61 0.32 12.16 -47.80 9.76
744912 97547.17 48.47 -0.28 -1.37 0.40 -40.55 31.40 -64.00
745070 97547.17 48.47 0.39 -1.02 0.54 -35.43 0.05 -2.58
745230 97547.41 48.47 0.07 -0.69 0.39 22.34 -10.64 -9.26
745389 97546.60 48.47 0.06 -0.88 0.48 -16.11 35.08 -42.00
745550 97548.27 48.47 0.00 -1.11 0.51 -10.12 -11.53 -1.49
745710 97548.77 48.47 0.22 -0.56 0.23 34.62 -39.98 26.86
745869 97547.52 48.47 -0.02 -0.84 0.28 -31.33 -2.64 -14.29
746028 97547.06 48.47 0.05 -0.94 0.47 -47.45 64.00 1.44
746186 97547.45 48.47 0.12 -0.79 0.39 64.00 0.46 7.10
746345 97546.66 48.47 0.12 -0.79 0.35 0.28 -6.38 14.18
746505 97546.77 48.47 -0.04 -1.33 0.56 -19.30 14.31 -2.62
746664 97547.92 48.48 -0.00 -1.02 0.54 2.91 -7.02 19.62
746822 97550.14 48.47 0.11 -0.63 0.29 23.74 -44.47 19.91
746984 97549.85 48.47 -0.06 -1.25 0.35 -16.28 -3.43 -27.38
747143 97545.91 48.47 0.24 -0.86 0.56 -41.19 -8.30 12.81
747302 97550.20 48.47 0.14 -0.67 0.29 63.15 -15.18 4.29
747460 97549.52 48.47 0.16 -0.79 0.38 -28.29 3.41 6.72
747620 97548.70 48.48 0.02 -0.99 0.54 -25.29 46.90 4.54
747779 97547.80 48.47 0.10 -0.68 0.35 34.46 -13.06 2.23
747938 97548.77 48.48 0.08 -0.70 0.31 15.82 -44.66 -5.98
748097 97548.59 48.48 -0.15 -1.28 0.43 -64.00 64.00 -24.20
748257 97548.20 48.48 0.14 -0.88 0.34 54.05 22.11 -20.99
748417 97547.17 48.48 0.11 -0.69 0.31 3.94 -9.82 -3.03
748576 97545.45 48.48 0.00 -1.27 0.68 -44.23 26.93 12.17
748735 97545.85 48.48 0.09 -1.06 0.50 -1.61 -30.66 18.47
748894 97545.06 48.48 0.13 -0.59 0.22 18.94 -64.00 18.04
749053 97546.91 48.48 -0.16 -1.22 0.24 -10.80 51.70 -40.74
749212 97546.05 48.48 0.21 -0.82 0.52 -64.00 -46.61 64.00
749371 97547.00 48.48 0.17 -0.64 0.34 41.13 -15.16 13.44
749531 97544.66 48.48 0.15 -0.81 0.36 -25.60 9.25 3.05
749689 97542.62 48.48 0.12 -1.05 0.32 -1.88 5.07 4.41
749850 97548.77 48.48 0.11 -0.91 0.25 19.63 -21.38 23.24
750009 97547.73 48.48 -0.05 -0.67 0.20 15.60 -21.40 -2.43
750168 97547.00 48.48 -0.06 -1.40 0.42 -5.49 44.58 -18.81
750327 97546.56 48.48 0.28 -1.04 0.60 -11.09 -9.32 -8.11
750486 97545.93 48.48 0.09 -0.63 0.37 13.16 -15.30 -7.38
750645 97546.22 48.48 0.08 -1.07 0.44 -22.24 36.41 15.83
750804 97544.50 48.48 -0.03 -1.27 0.45 -11.92 -10.77 8.58
750963 97547.64 48.48 0.20 -0.61 0.19 45.01 -42.47 21.60
751123 97546.73 48.48 -0.06 -1.05 0.17 -4.16 4.25 -27.77
751283 97547.08 48.48 -0.09 -1.06 0.53 -60.17 64.00 -1.29
751442 97547.59 48.48 0.07 -0.62 0.41 64.00 -6.68 13.58
751601 97547.18 48.48 0.08 -0.80 0.45 -22.72 -17.89 11.99
751760 97551.12 48.49 -0.16 -1.36 0.44 -16.78 48.01 -13.61
751919 97548.27 48.49 -0.01 -0.99 0.40 13.33 -6.96 8.75
752078 97548.20 48.49 0.11 -0.59 0.22 28.90 -58.80 4.72
752237 97546.84 48.49 -0.09 -1.30 0.29 -23.51 25.10 -23.59
752397 97546.67 48.49 0.26 -0.98 0.61 -14.31 37.90 15.73
752558 97543.41 48.49 0.14 -0.73 0.31 57.39 -41.88 13.85
752717 97546.84 48.49 0.20 -0.73 0.36 -33.63 -0.51 21.97
752876 97547.52 48.49 0.00 -1.19 0.57 -42.72 18.84 5.93
753035 97547.36 48.49 0.20 -0.79 0.29 43.38 -2.65 10.69
753194 97545.98 48.49 0.11 -0.75 0.22 17.95 -23.77 -17.25
753353 97548.80 48.49 -0.07 -1.36 0.39 -38.72 48.29 -28.29
753512 97547.92 48.49 0.14 -0.90 0.49 13.73 27.98 -6.74
753671 97547.09 48.49 -0.11 -0.80 0.37 1.80 15.04 4.66
753831 97546.75 48.49 0.07 -1.15 0.60 -47.59 17.40 12.55
753997 97546.11 48.49 -0.18 -1.15 0.52 17.78 -23.41 -4.15
754158 97547.43 48.49 0.07 -0.67 0.17 50.45 -43.71 12.28
754317 97547.41 48.49 0.09 -1.29 0.18 -33.33 -30.95 -37.70
754476 97546.41 48.49 0.05 -0.85 0.69 -59.29 26.28 8.53
754635 97549.31 48.49 -0.00 -0.61 0.27 64.00 2.94 -14.98
754794 97546.23 48.49 0.06 -0.68 0.47 10.00 2.80 12.20
754952 97547.66 48.49 -0.11 -1.20 0.60 0.76 21.17 21.21
755112 97547.27 48.49 0.02 -0.90 0.42 -17.49 -26.26 26.02
755271 97547.27 48.49 0.17 -0.53 0.28 19.22 -51.72 -6.77
755433 97548.12 48.49 -0.07 -1.28 0.64 -14.65 48.62 -38.63
755592 97546.58 48.49 0.19 -0.87 0.98 64.00 3.33 -10.13
755751 97548.17 48.49 0.07 -0.45 0.60 64.00 -4.26 -29.70
755910 97548.28 48.49 -0.03 -0.51 0.92 41.13 58.68 6.45
756068 97546.41 48.49 -0.16 -0.70 0.84 4.02 12.39 14.57
756228 97545.89 48.49 0.05 -0.31 0.69 31.51 -19.60 59.84
756387 97548.85 48.49 0.05 -0.41 0.79 22.94 -64.00 15.19
756546 97549.77 48.49 -0.03 -0.18 1.23 64.00 64.00 10.19
756705 97547.48 48.49 0.02 -0.23 0.76 64.00 23.16 64.00
756866 97548.34 48.49 -0.06 0.24 0.78 58.78 28.68 64.00
757026 97546.41 48.49 -0.44 0.31 0.98 -26.48 4.87 64.00
757185 97545.89 48.49 -0.25 0.12 0.88 -39.12 35.28 64.00
757345 97547.61 48.49 -0.00 0.05 0.83 -33.17 -3.53 64.00
757504 97546.50 48.49 -0.21 0.32 1.22 35.56 64.00 -6.42
757663 97546.55 48.49 0.07 -0.02 0.96 40.35 -59.98 -48.36
757823 97545.35 48.49 -0.18 0.38 0.66 64.00 51.71 -64.00
757982 97547.52 48.49 -0.36 0.74 0.79 -5.70 25.10 16.59
758141 97545.38 48.49 -0.38 0.50 1.18 -16.39 -37.12 -27.56
758302 97545.98 48.49 0.32 0.13 0.63 64.00 -64.00 -30.78
758462 97544.27 48.49 -0.25 0.13 1.11 -22.34 -64.00 -64.00
758622 97544.95 48.49 -0.30 0.40 0.89 -64.00 -48.77 -64.00
758781 97547.13 48.48 -0.15 0.34 0.48 -64.00 26.82 -64.00
758941 97548.84 48.48 -0.36 0.44 1.24 -38.51 14.36 -37.17
759099 97547.70 48.49 -0.42 0.24 1.13 37.02 -5.94 47.62
759259 97548.20 48.49 -0.04 0.02 0.49 12.84 64.00 57.25
759419 97547.30 48.48 -0.10 -1.03 0.60 -64.00 -48.92 -56.94
759581 97551.58 48.48 -0.52 -1.14 0.74 -64.00 6.80 -64.00
759740 97550.95 48.49 -0.25 -0.75 0.69 -64.00 24.23 1.03
759900 97548.55 48.49 -0.15 -0.82 0.62 -41.71 21.59 -47.13
760059 97551.58 48.48 -0.33 -0.98 0.94 64.00 -50.69 -14.59
760219 97548.27 48.49 -0.44 -1.18 0.61 64.00 -52.75 49.73
760379 97549.92 48.49 -0.10 -0.88 0.40 64.00 -64.00 64.00
760538 97550.61 48.49 -0.07 -1.24 0.14 40.82 -55.65 -26.78
760698 97551.41 48.48 -0.18 -1.05 0.56 -64.00 64.00 -36.62
760859 97550.90 48.48 -0.13 -0.96 0.61 -64.00 64.00 -64.00
761020 97548.33 48.48 0.07 -0.97 0.97 -34.79 2.90 -44.05
761179 97546.44 48.48 -0.10 -1.01 0.73 64.00 -64.00 -8.61
761338 97547.52 48.49 -0.16 -0.87 0.45 64.00 -64.00 64.00
761498 97547.13 48.48 -0.11 -1.22 0.44 64.00 -64.00 24.37
761657 97550.04 48.48 -0.07 -0.72 0.46 -25.96 45.48 -22.32
761818 97550.44 48.49 -0.05 -0.75 0.49 -64.00 64.00 -36.83
761978 97550.27 48.49 -0.00 -0.58 1.06 -45.81 64.00 -55.25
762137 97550.61 48.49 -0.16 -0.89 1.17 -33.86 11.06 -33.79
762296 97548.10 48.48 -0.34 -0.92 0.74 64.00 -49.44 50.24
762458 97546.44 48.48 0.01 -0.70 0.52 64.00 -64.00 64.00
762618 97548.27 48.48 -0.25 -1.13 0.49 33.24 -23.16 16.72
762777 97548.50 48.48 -0.16 -0.97 0.41 -64.00 64.00 -17.67
762937 97547.81 48.48 -0.19 -0.76 1.13 -64.00 64.00 -64.00
763096 97547.47 48.48 0.31 -0.85 1.02 -64.00 -64.00 -64.00
763256 97549.70 48.48 0.29 -0.85 0.69 64.00 -31.43 -8.29
763415 97541.94 48.48 -0.03 -1.16 0.64 64.00 -64.00 45.28
763575 97547.13 48.48 -0.09 -1.02 0.54 64.00 -64.00 15.54
763736 97547.64 48.48 -0.19 -1.29 0.13 8.99 -10.47 -9.52
763896 97547.81 48.48 0.24 -1.13 0.57 -64.00 64.00 55.43
764055 97550.55 48.48 0.05 -1.14 0.68 -64.00 64.00 -2.39
764215 97548.50 48.48 0.40 -1.03 0.83 -64.00 -0.46 13.92
764374 97549.23 48.49 0.19 -0.95 0.59 64.00 3.74 -54.39
764533 97545.19 48.49 0.11 -1.07 0.45 64.00 -5.83 33.58
764692 97548.16 48.48 0.05 -1.07 0.40 64.00 -64.00 40.38
764852 97548.50 48.48 -0.26 -1.14 0.39 -48.36 -8.06 21.26
765011 97548.84 48.48 0.18 -0.94 0.44 -64.00 64.00 -8.87
765172 97549.13 48.48 -0.01 -1.19 0.81 -64.00 64.00 -28.67
765331 97548.77 48.48 0.15 -1.13 0.85 -64.00 -7.47 -35.32
765490 97545.41 48.48 0.04 -1.16 0.72 64.00 -64.00 -18.99
765649 97543.70 48.48 -0.08 -1.18 0.41 64.00 -48.11 64.00
765808 97547.22 48.48 -0.16 -0.93 0.26 64.00 -64.00 64.00
765968 97550.67 48.48 -0.39 -1.05 0.31 -64.00 -5.64 11.45
766127 97551.02 48.48 0.10 -1.04 0.59 -64.00 64.00 -16.01
766287 97544.42 48.48 0.25 -0.94 1.11 -64.00 64.00 -28.38
766447 97548.02 48.48 0.46 -0.89 1.10 -37.65 -13.60 -50.85
766609 97544.82 48.48 0.16 -1.23 0.89 64.00 -48.64 -5.37
766768 97545.36 48.48 0.08 -1.22 0.46 64.00 -48.62 64.00
766928 97546.39 48.48 -0.04 -1.25 0.44 50.91 -64.00 31.74
767087 97547.22 48.48 -0.26 -0.98 0.50 -64.00 64.00 -18.12
767247 97544.94 48.48 0.05 -0.97 0.72 -64.00 64.00 -34.32
767407 97548.88 48.48 0.27 -1.08 0.71 -64.00 64.00 6.16
767566 97548.31 48.47 0.07 -1.20 1.10 -31.04 -31.70 -23.57
767725 97543.74 48.48 -0.14 -1.43 0.67 64.00 -29.78 46.78
767886 97544.94 48.48 -0.12 -1.07 0.46 64.00 -64.00 61.89
768045 97550.77 48.48 -0.30 -1.14 -0.01 43.70 4.70 -20.09
768205 97549.80 48.48 -0.20 -1.08 0.63 -64.00 64.00 -25.75
768364 97549.34 48.47 -0.02 -0.94 0.70 -64.00 64.00 -49.07
768524 97550.54 48.47 0.14 -1.02 0.94 -64.00 64.00 3.12
768683 97546.60 48.47 0.15 -0.66 0.72 64.00 -20.56 -11.33
768843 97545.41 48.47 -0.33 -1.27 0.67 64.00 -11.96 58.82
769002 97546.20 48.47 -0.17 -1.07 0.51 64.00 -64.00 42.54
769161 97549.12 48.47 -0.27 -1.12 0.47 13.23 -44.62 -19.55
769323 97550.09 48.47 -0.09 -0.91 0.65 -64.00 64.00 -12.45
769482 97548.89 48.47 -0.10 -1.05 0.90 -64.00 64.00 -54.42
769642 97548.70 48.47 0.27 -0.95 0.90 -54.66 64.00 19.71
769801 97546.83 48.47 0.01 -0.80 0.76 64.00 -55.59 -32.01
769961 97545.78 48.47 -0.16 -1.04 0.55 64.00 -51.74 50.71
770120 97548.03 48.47 -0.27 -1.09 0.47 64.00 -64.00 32.11
770279 97549.92 48.47 -0.38 -0.98 0.11 -27.11 24.06 13.74
770438 97547.50 48.47 -0.14 -0.87 0.49 -64.00 64.00 -37.90
770598 97551.17 48.47 -0.06 -1.07 1.10 -64.00 64.00 -40.20
770759 97548.35 48.47 0.19 -1.04 0.87 -33.03 -29.93 45.38
770918 97545.80 48.47 -0.20 -1.38 0.87 64.00 -64.00 -60.57
771078 97547.84 48.47 -0.20 -1.12 0.50 64.00 -42.25 -36.61
771237 97548.87 48.47 -0.20 -1.25 0.09 64.00 16.92 -5.14
771396 97546.13 48.47 -0.34 -0.97 0.52 -64.00 49.85 -22.28
771556 97547.27 48.46 0.14 -1.06 0.65 -64.00 -13.42 -24.68
771715 97547.05 48.46 0.41 -0.73 1.15 -64.00 64.00 -52.04
771874 97546.07 48.46 -0.01 -1.02 1.04 61.67 -17.23 -9.97
772036 97545.05 48.46 -0.10 -1.53 0.88 64.00 -64.00 39.01
772196 97545.61 48.47 -0.01 -1.07 0.68 64.00 -64.00 57.23
772355 97549.58 48.47 -0.08 -1.19 0.26 64.00 -30.74 -12.93
772514 97548.20 48.47 -0.01 -0.87 0.62 -64.00 64.00 15.95
772674 97550.70 48.46 -0.13 -1.07 0.86 -64.00 64.00 -64.00
772834 97550.53 48.46 0.49 -0.83 1.32 -64.00 -13.62 -54.38
772994 97549.50 48.47 0.09 -0.52 0.84 64.00 25.12 -6.07
773153 97546.98 48.47 -0.24 -1.22 0.69 64.00 -28.13 56.21
773312 97546.70 48.46 -0.01 -1.03 0.56 64.00 -64.00 41.01
773474 97549.89 48.47 -0.06 -1.22 0.49 64.00 0.63 24.85
773633 97549.16 48.46 0.25 -0.91 0.76 -64.00 0.75 41.50
773792 97550.70 48.46 0.32 -0.89 1.11 -64.00 34.62 27.08
773951 97551.61 48.47 0.76 -0.51 1.17 -64.00 64.00 33.20
774110 97548.25 48.46 0.49 -0.52 0.95 64.00 21.32 -57.17
774269 97548.47 48.46 0.04 -0.89 0.74 64.00 11.47 -10.74
774428 97549.50 48.46 0.02 -1.15 0.60 64.00 11.67 50.52
774587 97551.09 48.47 -0.23 -1.13 0.27 -37.99 -12.97 -8.19
774746 97551.44 48.47 0.12 -0.97 0.45 -64.00 43.28 -21.74
774907 97552.41 48.46 0.11 -1.09 1.06 -64.00 64.00 -26.78
775066 97549.38 48.47 0.60 -0.85 1.14 -64.00 47.12 30.23
775225 97551.72 48.46 0.14 -1.30 0.86 64.00 -55.58 -24.51
775384 97549.20 48.47 -0.08 -1.20 0.45 64.00 -48.80 64.00
775544 97549.04 48.47 0.22 -1.50 -0.38 64.00 -59.93 -22.18
775704 97550.98 48.46 -0.30 -1.15 0.57 -64.00 64.00 64.00
775864 97550.47 48.46 -0.11 -0.94 0.40 -64.00 64.00 23.09
776024 97554.19 48.46 0.08 -1.02 0.76 -64.00 38.71 21.86
776182 97547.84 48.46 0.28 -1.02 0.90 15.87 -0.17 -17.93
776344 97549.45 48.46 -0.00 -1.36 0.74 64.00 -16.12 -64.00
776504 97547.62 48.46 -0.08 -1.38 0.91 64.00 -64.00 -7.74
776663 97548.08 48.46 -0.13 -0.80 1.14 64.00 -3.56 -36.54
776822 97543.56 48.46 0.20 -0.11 0.81 64.00 53.93 -12.52
776981 97543.23 48.46 0.25 0.13 0.68 -44.46 -8.95 64.00
777139 97542.86 48.46 0.19 0.27 0.76 16.88 14.66 36.77
777299 97543.73 48.46 0.00 0.45 1.02 27.26 49.09 28.52
777458 97541.68 48.46 -0.17 0.12 0.36 64.00 62.14 -18.29
777619 97543.03 48.46 0.09 -0.32 0.43 -64.00 9.03 -8.50
777778 97546.48 48.46 0.32 -1.39 0.43 -64.00 -64.00 -28.27
777938 97551.79 48.46 -0.10 -2.77 2.11 -64.00 20.53 -35.41
778097 97550.85 48.45 0.39 -0.72 1.20 -64.00 22.97 15.88
778257 97549.38 48.46 0.17 -0.28 0.99 -30.66 28.81 -33.90
778417 97549.54 48.46 0.24 -1.20 1.52 64.00 4.86 -21.35
778575 97547.84 48.46 0.13 -2.12 1.75 64.00 29.01 -2.57
778735 97546.82 48.46 -0.12 -1.32 0.97 64.00 56.96 47.96
778894 97544.13 48.46 0.15 -0.64 0.27 64.00 64.00 -20.38
779055 97541.83 48.46 0.13 -0.31 0.10 -31.82 -64.00 40.84
779214 97544.05 48.46 -0.43 -0.50 0.49 32.10 64.00 42.77
779374 97548.85 48.46 0.39 0.15 1.57 -64.00 64.00 -64.00
779534 97547.51 48.46 0.21 -0.39 1.97 -64.00 -32.13 -51.44
779694 97549.03 48.46 0.03 -0.98 0.78 -64.00 -64.00 64.00
779853 97553.59 48.45 -0.07 -0.82 0.31 46.21 -63.65 -37.55
780013 97553.66 48.46 -0.09 -1.28 0.49 26.52 64.00 -62.11
780173 97550.08 48.46 0.25 -0.71 0.98 64.00 55.85 -60.78
780333 97551.54 48.45 0.28 -0.22 0.75 64.00 19.97 -64.00
780494 97548.77 48.46 0.70 0.36 1.21 64.00 20.60 -64.00
780653 97548.17 48.46 0.52 0.40 1.31 64.00 -45.75 -61.47
780812 97543.73 48.46 0.07 -0.10 0.28 -2.74 64.00 64.00
780971 97544.94 48.46 0.47 -0.49 0.27 -48.40 64.00 -46.42
781130 97548.69 48.46 0.05 -0.73 1.92 -64.00 4.75 -64.00
781289 97549.88 48.46 0.00 -0.19 1.43 -49.44 64.00 -64.00
781449 97548.17 48.46 -0.24 0.39 1.49 -35.58 34.88 -54.31
781608 97549.14 48.45 -0.01 0.08 1.42 64.00 -43.54 3.34
781767 97550.05 48.46 0.05 -0.60 1.16 64.00 14.39 64.00
781929 97547.09 48.45 0.40 -0.37 0.42 55.93 -64.00 40.52
782089 97549.31 48.45 0.14 -0.89 0.72 -64.00 1.03 64.00
782248 97549.77 48.45 0.05 -1.13 1.04 -64.00 64.00 32.44
782407 97550.00 48.45 0.13 -0.95 0.82 -64.00 64.00 16.11
782567 97547.14 48.46 0.32 -0.66 1.01 -64.00 38.63 -28.56
782726 97548.19 48.46 0.40 -0.82 0.86 64.00 -37.12 -26.80
782886 97547.31 48.46 0.07 -1.22 0.70 64.00 -26.35 17.18
783045 97548.00 48.46 0.03 -1.02 0.62 64.00 -61.78 38.88
783204 97549.39 48.46 0.11 -0.93 0.29 4.92 18.75 16.29
783366 97550.47 48.46 0.04 -0.86 0.75 -64.00 35.05 3.05
783525 97548.34 48.46 0.04 -0.85 1.13 -64.00 64.00 -55.71
783685 97548.88 48.45 0.64 -0.66 1.40 -64.00 64.00 -64.00
783844 97543.72 48.46 0.38 -1.39 0.78 64.00 60.13 12.04
784003 97546.80 48.46 0.14 -1.03 0.35 64.00 -64.00 64.00
784163 97547.67 48.46 0.22 -1.41 0.27 64.00 64.00 64.00
784322 97550.42 48.46 -0.21 -1.21 0.40 -64.00 -4.95 -63.08
784482 97552.13 48.46 -0.04 -0.87 0.54 -64.00 -19.57 5.19
784643 97551.45 48.46 0.11 -0.44 1.51 -64.00 64.00 -64.00
784802 97547.84 48.46 -0.57 -1.32 1.18 64.00 -64.00 64.00
784961 97549.39 48.46 -0.66 -1.12 1.33 64.00 -64.00 64.00
785121 97546.57 48.45 -0.51 -0.86 0.90 64.00 29.54 64.00
785282 97544.05 48.46 0.04 -0.57 0.20 64.00 -64.00 64.00
785441 97544.91 48.46 0.20 -0.45 0.07 -64.00 -64.00 -24.43
785601 97548.41 48.45 -0.11 -0.40 1.21 -64.00 5.31 -63.24
785760 97552.86 48.45 0.66 -0.87 1.49 -64.00 -39.84 10.90
785920 97550.58 48.45 0.56 -0.98 1.01 -64.00 27.48 -24.63
786082 97548.80 48.45 0.38 -0.48 0.42 64.00 63.68 -7.14
786241 97551.77 48.46 0.16 -1.01 0.51 64.00 -57.29 46.97
786400 97550.25 48.46 -0.06 -1.05 0.24 -36.62 -28.69 -2.23
786560 97551.42 48.46 0.15 -0.65 0.35 -13.71 64.00 -4.39
786719 97553.67 48.46 0.22 -0.68 0.63 -51.96 27.03 -0.54
786878 97550.56 48.46 0.31 -1.28 0.73 11.42 -18.92 26.99
787037 97550.22 48.46 -0.15 -1.00 0.66 44.43 -61.57 4.40
787197 97550.34 48.45 -0.02 -0.58 0.42 64.00 -64.00 34.06
787356 97552.30 48.46 0.24 -1.07 0.37 64.00 64.00 -64.00
787518 97550.12 48.45 0.45 -0.63 1.04 46.68 64.00 -64.00
787679 97550.34 48.46 -0.05 -0.22 0.57 64.00 64.00 -64.00
787838 97550.08 48.46 -0.43 0.04 0.77 20.79 -14.24 -15.17
